art_name,sone_name
Taylor Swift,I Almost Do
Taylor Swift,We Are Never Ever Getting Back Together
Taylor Swift,Stay Stay Stay
Taylor Swift,The Last Time
Taylor Swift,Holy Ground
Taylor Swift,Sad Beautiful Tragic
Taylor Swift,The Lucky One
Taylor Swift,Everything Has Changed
Taylor Swift,Starlight
Taylor Swift,Begin Again
Taylor Swift,The Moment I Knew
Taylor Swift,Come Back...Be Here
Taylor Swift,Girl At Home
Taylor Swift,Ronan
Taylor Swift,All Night Diner
Taylor Swift,Better Off
Taylor Swift,Closest To A Cowboy
Taylor Swift,Drive All Night
Taylor Swift,I Know What I Want
Taylor Swift,I’m Every Woman
Taylor Swift,Look At You Like That
Taylor Swift,My Cure
Taylor Swift,Never Mind
Taylor Swift,Songs About You
Taylor Swift,Stupid Boy
Taylor Swift,Sweet Tea & God’s Graces
Taylor Swift,Ten Dollars And A Six Pack
Taylor Swift,The Diary Of Me
Taylor Swift,Thinking Bout You
Taylor Swift,This Is Really Happening
Taylor Swift,I Forgot That You Existed
Taylor Swift,Cruel Summer
Taylor Swift,Lover
Taylor Swift,The Man
Taylor Swift,The Archer
Taylor Swift,I Think He Knows
Taylor Swift,Miss Americana & The Heartbreak Prince
Taylor Swift,Paper Rings
Taylor Swift,Cornelia Street
Taylor Swift,Death By A Thousand Cuts
Taylor Swift,London Boy
Taylor Swift,False God
Taylor Swift,You Need To Calm Down
Taylor Swift,Afterglow
Taylor Swift,It’s Nice To Have A Friend
Taylor Swift,Daylight
Taylor Swift,Sparks Fly
Taylor Swift,Back To December
Taylor Swift,Speak Now
Taylor Swift,Dear John
Taylor Swift,Mean
Taylor Swift,The Story Of Us
Taylor Swift,Never Grow Up
Taylor Swift,Enchanted
Taylor Swift,Better Than Revenge
Taylor Swift,Innocent
Taylor Swift,Haunted
Taylor Swift,Last Kiss
Taylor Swift,Ours
Taylor Swift,If This Was A Movie
Taylor Swift,Superman
Taylor Swift,Mine
Taylor Swift,Jump Then Fall
Taylor Swift,Untouchable
Taylor Swift,Come In With The Rain
Taylor Swift,SuperStar
Taylor Swift,The Other Side Of The Door
Taylor Swift,Fearless
Taylor Swift,Fifteen
Taylor Swift,Love Story
Taylor Swift,Hey Stephen
Taylor Swift,White Horse
Taylor Swift,You Belong With Me
Taylor Swift,Breathe
Taylor Swift,Tell Me Why
Taylor Swift,You’re Not Sorry
Taylor Swift,The Way I Loved You
Taylor Swift,Forever & Always
Taylor Swift,The Best Day
Taylor Swift,Change
Taylor Swift,Permanent Marker
Taylor Swift,Eyes Open
Taylor Swift,Eyes Open
Taylor Swift,Eyes Open
Taylor Swift,Eyes Open
Taylor Swift,Tim McGraw
Taylor Swift,Picture To Burn
Taylor Swift,A Place in this World
Taylor Swift,Cold As You
Taylor Swift,The Outside
Taylor Swift,Tied Together with a Smile
Taylor Swift,Stay Beautiful
Taylor Swift,I’m Only Me When I’m With You
Taylor Swift,Invisible
Taylor Swift,A Perfectly Good Heart
Taylor Swift,I Knew You Were Trouble.
Taylor Swift,I Knew You Were Trouble
Taylor Swift,Ours
Taylor Swift,Mine
